"id","session_id","category","category_tag","turn","role","text","handover","links","dead_links","timestamp","run_id","endpoint"
"1852","2048f9a7-41e0-4bbd-b5c1-9b9b80eb7327","Etablering","","2","bot","<p>Det er typisk et godt tegn, hvis der allerede sidder en fiberboks indendørs i boligen (ofte med lys i), eller hvis der tidligere har været fibernet fra en anden udbyder 🏠</p><p>Du kan også kigge efter en lille hvid boks med fiberlogo eller mærkning på væggen, eller høre din ejendom eller tidligere ejer/lejer ad.</p><p>Skriv tilbage hvis det stadig driller 👋</p>","0","[]","[]","2026-03-01 18:29:24","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1851","2048f9a7-41e0-4bbd-b5c1-9b9b80eb7327","Etablering","","2","user","Hvordan ved jeg om min bolig allerede er forberedt til fiber?","0","[]","[]","2026-03-01 18:29:24","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1858","2048f9a7-41e0-4bbd-b5c1-9b9b80eb7327","Etablering","","3","bot","<p>Prisen for et teknikerbesøg i forbindelse med installation af fiber er 699 kr., uanset hvor meget af installationen der mangler at blive færdiggjort. Hvis du ønsker en særlig installation, kan der dog være ekstra tillæg 💡</p><p>Giv lyd hvis du har flere spørgsmål 👋</p>","0","[]","[]","2026-03-01 18:29:37","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1857","2048f9a7-41e0-4bbd-b5c1-9b9b80eb7327","Etablering","","3","user","Hvad koster et teknikerbesøg, hvis det viser sig at være nødvendigt?","0","[]","[]","2026-03-01 18:29:37","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1874","2048f9a7-41e0-4bbd-b5c1-9b9b80eb7327","Etablering","","4","bot","<p>Ja, hvis alt er klar til fiber i din bolig, kan du selv installere dit internet ved at følge denne <a href=""https://www.hiper.dk/filer/installationsmanual/installationsmanual-fiber-generel-6cb2e8c5d4.pdf"">installationsguide</a> 🥳</p><p>Skriv tilbage hvis du har brug for mere hjælp 👋</p>","0","[""https://www.hiper.dk/filer/installationsmanual/installationsmanual-fiber-generel-6cb2e8c5d4.pdf""]","[""https://www.hiper.dk/filer/installationsmanual/installationsmanual-fiber-generel-6cb2e8c5d4.pdf""]","2026-03-01 18:29:48","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1873","2048f9a7-41e0-4bbd-b5c1-9b9b80eb7327","Etablering","","4","user","Kan jeg selv installere det, hvis alt er klar?","0","[]","[]","2026-03-01 18:29:48","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1850","9ff1d816-7f71-4d3b-ba65-13b792570c62","Etablering","","1","bot","<p>Det kommer helt an på installationen – hvis du ikke har en fiberboks, kommer der typisk en tekniker og installerer den for dig i forbindelse med etableringen af dit fiber-internet. Du skal altså ikke selv bestille boksen, det er inkluderet 🏠</p>
<p>I nogle tilfælde – hvis din fiber leveres via TDC's netværk – kan du få tilsendt en frontplade til en fiberboks, der allerede sidder i boligen. Den skal du selv sætte på. Du kan se en guide her: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/opsaetning-og-guides/installationsmanual"">installationsmanual</a> 📋</p>
<p>Hvis du vil tjekke status på installationen eller teknikerbesøg, kan du logge ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p>
<p>Skriv tilbage hvis det ikke løser det 🙌</p>","0","[""https://www.hiper.dk/hjaelp/internet-og-wifi/opsaetning-og-guides/installationsmanual"",""https://www.hiper.dk/mit-hiper/""]","[]","2026-03-01 18:29:24","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1849","9ff1d816-7f71-4d3b-ba65-13b792570c62","Etablering","","1","user","Hej jeg tror ikke vi har fiberboks? Følger den med?","0","[]","[]","2026-03-01 18:29:24","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1860","9ff1d816-7f71-4d3b-ba65-13b792570c62","Etablering","","2","bot","<p>Der kommer ikke automatisk en tekniker, hvis besøget ikke er aftalt. For installation af fiber bliver teknikerbesøget enten booket direkte med dig, eller du får en mail med en dato. Der skal være en myndig person til stede ved besøget 😊</p><p>Du kan altid tjekke status på installation og teknikerbesøg i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Giv lyd hvis det stadig driller 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-03-01 18:29:38","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1859","9ff1d816-7f71-4d3b-ba65-13b792570c62","Etablering","","2","user","Hvad sker der hvis teknikerbesøget ikke er aftalt? Kommer der automatisk en?","0","[]","[]","2026-03-01 18:29:38","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1876","9ff1d816-7f71-4d3b-ba65-13b792570c62","Etablering","","3","bot","<p>Installationen af selve fiberboksen kræver som udgangspunkt altid et teknikerbesøg – uanset om du får fibernet via TDC NET eller et andet netselskab. Teknikeren sørger for både den udvendige og indvendige installation i din bolig 🏠</p><p>I enkelte tilfælde, hvis du har TDC NET, kan du selv montere en frontplade på en eksisterende fiberboks. Du kan finde en guide til det her: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/opsaetning-og-guides/installationsmanual"">installationsmanual</a> 📋</p><p>Du kan følge status på installationen og teknikerbesøg i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.</p><p>Skriv tilbage hvis du stadig er i tvivl 🙌</p>","0","[""https://www.hiper.dk/hjaelp/internet-og-wifi/opsaetning-og-guides/installationsmanual"",""https://www.hiper.dk/mit-hiper/""]","[]","2026-03-01 18:29:52","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1875","9ff1d816-7f71-4d3b-ba65-13b792570c62","Etablering","","3","user","Kan jeg installere fiberboksen selv, eller kræver det altid en tekniker?","0","[]","[]","2026-03-01 18:29:52","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1898","9ff1d816-7f71-4d3b-ba65-13b792570c62","Etablering","","4","bot","<p>Et teknikerbesøg og installation af fiber koster 699 kr. for en standardinstallation, hvor både indvendig og udvendig fiberboks samt op til 30 gravemeter er inkluderet 😊</p><p>Hvis du ønsker noget specielt, fx ekstra gravemeter eller en særlig placering af fiberboksen, kan der komme ekstra omkostninger.</p><p>Giv lyd hvis du har flere spørgsmål 🙌</p>","0","[]","[]","2026-03-01 18:30:14","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1897","9ff1d816-7f71-4d3b-ba65-13b792570c62","Etablering","","4","user","Hvad koster teknikerbesøget?","0","[]","[]","2026-03-01 18:30:14","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1848","ad9ca561-d608-4907-8ce0-165b89ee4c43","Etablering","","1","bot","<p>Installationsprocessen for fibernet kan variere afhængigt af hvilken underleverandør, der står for fiberen i dit område. Som regel bliver du kontaktet af en fiberkonsulent for at aftale nærmere om etableringen, og du får besked, når teknikeren skal færdiggøre installationen i din bolig.<br><br>Hvis du vil have en konkret status på din fiberetablering, kræver det hjælp fra en menneskelig kollega. Lige nu er der desværre ingen kollegaer online, men du kan finde åbningstider og kontaktmuligheder på <a href=""https://www.hiper.dk/kontakt"">hiper.dk/kontakt</a>.<br><br>Skriv gerne igen, hvis du har andre spørgsmål 🧩</p>","1","[""https://www.hiper.dk/kontakt""]","[]","2026-03-01 18:29:23","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1847","ad9ca561-d608-4907-8ce0-165b89ee4c43","Etablering","","1","user","Hejsa jeg ønsker status på min fiber etablering","0","[]","[]","2026-03-01 18:29:23","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1854","fecd7593-cf59-44c1-889d-c6c9888e4a94","Etablering","","1","bot","Mine kollegaer er ikke online lige nu, da du har henvendt dig uden for åbningstiden. Se mere om vores åbningstider og kontaktmuligheder her: https://www.hiper.dk/kontakt","1","[""https://www.hiper.dk/kontakt""]","[]","2026-03-01 18:29:27","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1853","fecd7593-cf59-44c1-889d-c6c9888e4a94","Etablering","","1","user","Hej. Hvordan fungerer det hvis man skal have jeres internet. Vi har ikke noget stik i huset? Hvordan tilslutter man routeren?","0","[]","[]","2026-03-01 18:29:27","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1834","3a17bea3-3296-4288-a559-c5d1adeb4d20","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","1","bot","Det koster som udgangspunkt ikke noget at flytte dit internet til en ny adresse. Der kan dog opstå en udgift, hvis det kræver et teknikerbesøg for at få etableret internet på din nye adresse. Ellers er det eneste, der kan ændre sig, din abonnementspris 📝

Hvis du vil vide mere om processen for flytning, så spørg endelig videre! 👍

Giv lyd hvis du har flere spørgsmål 🙌","0","[]","[]","2026-03-01 18:29:07","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1833","3a17bea3-3296-4288-a559-c5d1adeb4d20","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","1","user","hej hvad koster det at flytte ardresse","0","[]","[]","2026-03-01 18:29:07","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1846","3a17bea3-3296-4288-a559-c5d1adeb4d20","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","2","bot","Prisen for et teknikerbesøg afhænger af, hvad der skal laves på din nye adresse. Hvis teknikerbesøget er forgæves, fordi der ikke er en myndig person hjemme, koster det 699 kr. Den præcise pris for et teknikerbesøg kan variere, så mine kollegaer hjælper dig gerne med de konkrete detaljer, når du flytter. Skriv tilbage hvis det stadig driller 📝","1","[]","[]","2026-03-01 18:29:22","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1845","3a17bea3-3296-4288-a559-c5d1adeb4d20","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","2","user","Hvad koster teknikerbesøget, hvis der er brug for det på den nye adresse?","0","[]","[]","2026-03-01 18:29:22","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1832","58e58acb-c8f1-4759-a70b-28ce1309ffbb","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","1","bot","Det kommer an på, hvilket abonnement du får på din nye adresse.<br><br>Hvis du skal have samme type forbindelse (fx fiber til fiber), kan du som regel tage din router med. Skifter du til en anden type (fx fra fiber til coax), skal du have en ny router.<br><br>Hvis du vil flytte dit abonnement, skal du sende en mail til kundeservice@hiper.dk med både din nuværende og nye adresse, fraflytningsdato, indflytningsdato og hvilket produkt du ønsker på den nye adresse.<br><br>Giv lyd hvis du har flere spørgsmål 👐","0","[]","[]","2026-03-01 18:29:07","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1831","58e58acb-c8f1-4759-a70b-28ce1309ffbb","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","1","user","Kan jeg tage min router med på min nye adresse?","0","[]","[]","2026-03-01 18:29:07","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1844","58e58acb-c8f1-4759-a70b-28ce1309ffbb","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","2","bot","<p>Prisen på en ny router afhænger af din forbindelsestype og situation, fx om det er i forbindelse med flytning. Selve bestillingen skal håndteres af en medarbejder, så du kan få et konkret svar.</p><p>Der er desværre ingen kollegaer online lige nu, men du kan se vores åbningstider og kontaktmuligheder på <a href=""https://www.hiper.dk/kontakt"">hiper.dk/kontakt</a> 🧐</p><p>Giv lyd hvis du har andre spørgsmål </p>","1","[""https://www.hiper.dk/kontakt""]","[]","2026-03-01 18:29:21","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1843","58e58acb-c8f1-4759-a70b-28ce1309ffbb","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","2","user","Hvad koster det at få en ny router, hvis jeg skal have en?","0","[]","[]","2026-03-01 18:29:21","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1798","9edd94cb-4cf8-4663-8cf5-63aeff187e4c","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","1","bot","Jeg er meget ked af situationen. Jeg kan desværre ikke sende dig videre lige nu, da vi har lukket. Du kan se vores åbningstider og kontaktmuligheder på www.hiper.dk/kontakt.","0","[]","[]","2026-03-01 18:28:37","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1797","9edd94cb-4cf8-4663-8cf5-63aeff187e4c","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","1","user","jeg har brug for at overdrage abonnenemt i forbindelse med dødsfald","0","[]","[]","2026-03-01 18:28:37","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1812","9edd94cb-4cf8-4663-8cf5-63aeff187e4c","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","2","bot","Ved overdragelse af abonnement skal du sende en mail til kundeservice@hiper.dk med besked om, hvem abonnementet skal overdrages til og fra hvilken dato.<br><br><ul><li>Den person, der overtager abonnementet, skal sættes på cc og bekræfte med navn, e-mail og telefonnummer.</li><li>Både du og den nye ejer skal skrive tydeligt i mailen, at I accepterer overdragelsen.</li></ul><br>Der kræves som udgangspunkt ikke yderligere dokumentation end denne bekræftelse fra begge parter. Hvis du har spørgsmål til processen, er du velkommen til at skrive igen 😊<br><br>Giv lyd hvis du er i tvivl om noget 🙌","0","[]","[]","2026-03-01 18:28:49","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1811","9edd94cb-4cf8-4663-8cf5-63aeff187e4c","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","2","user","Hvad dokumentation skal jeg have klar til overdragelsen?","0","[]","[]","2026-03-01 18:28:49","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1830","9edd94cb-4cf8-4663-8cf5-63aeff187e4c","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","3","bot","Det kommer an på den konkrete situation, men vores vidensartikler nævner ikke, at prisen automatisk ændres ved en overdragelse. Der oprettes et nyt abonnement i den nye ejers navn, så det er altid en god idé at tjekke de gældende vilkår og priser.<br><br>Hvis du har flere spørgsmål om selve processen, så skriv endelig igen 😊<br><br>Giv lyd hvis du er i tvivl om noget 🙌","0","[]","[]","2026-03-01 18:29:04","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1829","9edd94cb-4cf8-4663-8cf5-63aeff187e4c","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","3","user","Beholder abonnementet sin nuværende pris, eller ændres det ved overdragelsen?","0","[]","[]","2026-03-01 18:29:04","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1842","9edd94cb-4cf8-4663-8cf5-63aeff187e4c","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","4","bot","Der er ikke krav om, at den nye indehaver skal have MitID for at overtage abonnementet. Processen kræver bare, at den nye indehaver bekræfter overtagelsen på mail med navn, e-mail og telefonnummer 😊

Giv lyd hvis du har flere spørgsmål 🙌","0","[]","[]","2026-03-01 18:29:19","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1841","9edd94cb-4cf8-4663-8cf5-63aeff187e4c","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","4","user","Hvad nu hvis den nye indehaver ikke har et MitID tilknyttet?","0","[]","[]","2026-03-01 18:29:19","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1814","d688e19b-3325-4263-bca8-92d78a170d18","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","1","bot","Der er ikke nogen fast tidsfrist for, hvor lang tid før en flytning du skal give besked om ny adresse. For at flytte dit abonnement, skal du sende en mail til kundeservice@hiper.dk fra den mail, du har registreret hos os. Mailen skal indeholde:
<ul><li>Din nuværende adresse</li><li>Din nye adresse</li><li>Fraflytningsdato</li><li>Ønsket lukningsdato (hvis den er anderledes end fraflytningsdatoen)</li><li>Indflytningsdato</li><li>Hvilket produkt du ønsker på den nye adresse</li></ul>
Du kan tjekke hvilke produkter, der er tilgængelige på din nye adresse på <a href=""https://www.hiper.dk/bredbaand"">hiper.dk</a> ✅

Giv lyd hvis du har brug for mere info 👋","0","[""https://www.hiper.dk/bredbaand""]","[]","2026-03-01 18:28:50","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1813","d688e19b-3325-4263-bca8-92d78a170d18","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","1","user","Hvor lang tid før en flytning skal jeg oplyste om en flytning og den nye addresse?","0","[]","[]","2026-03-01 18:28:50","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1824","d688e19b-3325-4263-bca8-92d78a170d18","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","2","bot","Det kommer an på, hvornår der er ledige tider hos teknikerne, så der er desværre ikke nogen garanti for, at et teknikerbesøg kan ske inden for 2 uger. Hvis du får en dato, der ligger langt ude i fremtiden, kan du tage fat i os for at høre, om det er muligt at få en tidligere dato.

Selve ændringen af teknikerbesøget kræver hjælp fra en af mine menneskelige kollegaer 😊

Giv lyd hvis du har flere spørgsmål til processen 🖐️","1","[]","[]","2026-03-01 18:29:03","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1823","d688e19b-3325-4263-bca8-92d78a170d18","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","2","user","Hvad sker der hvis der skal en tekniker ud – kan det nå at ske inden for 2 uger?","0","[]","[]","2026-03-01 18:29:03","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1806","fcaa6761-6a10-45a3-820a-32d0fcd1349a","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","1","bot","<p>For at flytte dit abonnement til en ny adresse, skal du sende en mail til kundeservice@hiper.dk fra den mail, du har registreret hos os. I mailen skal du oplyse:</p><ul><li>Din nuværende adresse</li><li>Din nye adresse</li><li>Fraflytningsdato</li><li>Ønsket lukningsdato (hvis den er anderledes end fraflytningsdatoen)</li><li>Indflytningsdato</li><li>Hvilket produkt du ønsker på den nye adresse</li></ul><p>Du kan tjekke, hvilke produkter vi kan tilbyde på din nye adresse på <a href=""https://www.hiper.dk/bestil"">hiper.dk</a>. ✅</p><p>Giv lyd, hvis du har spørgsmål til processen eller hvis der er noget, der driller! 🖐️</p>","0","[""https://www.hiper.dk/bestil""]","[]","2026-03-01 18:28:42","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1805","fcaa6761-6a10-45a3-820a-32d0fcd1349a","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","1","user","hvordan ændrer jeg min adresse","0","[]","[]","2026-03-01 18:28:42","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1822","fcaa6761-6a10-45a3-820a-32d0fcd1349a","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","2","bot","<p>Det er desværre ikke muligt at ændre adressen direkte i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. Hvis du skal flytte dit abonnement til en ny adresse, kræver det hjælp fra en af mine menneskelige kollegaer. 🖐️</p><p>Skriv tilbage hvis du har flere spørgsmål til processen ✅</p>","1","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-03-01 18:28:55","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1821","fcaa6761-6a10-45a3-820a-32d0fcd1349a","Flytning/overdragelse","SALES_HANDOVER_EXPECTED","2","user","Kan jeg ikke ændre adressen direkte i Mit Hiper selv?","0","[]","[]","2026-03-01 18:28:55","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1668","1a41052e-24ed-4f8b-9d4a-4e46ad529ba0","Hastighed","","1","bot","Øv, det er træls! Lad os kigge på det <br><br>Hvis du oplever problemer med hastigheden og bruger din egen router, anbefaler vi at teste med Hipers router for at udelukke, om fejlen skyldes dit eget udstyr.<br><ul><li>Forbind computeren direkte til routeren med et netværkskabel (CAT5e eller bedre).</li><li>Brug en dedikeret app som Speedtest.</li><li>Luk alle programmer og apps, og genstart routeren før testen.</li><li>Test gerne på forskellige tidspunkter af dagen.</li></ul><br>Du kan finde hele fejlsøgningsguiden her: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/ustabil"">Fejlsøgning af ustabilt internet</a> og vejledning til hastighedstest her: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/hastighedstest"">Sådan tester du hastigheden</a>.<br><br>Hvis problemet fortsætter, kan du fejlmelde dit internet via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>.<br><br>Skriv tilbage hvis det ikke løser det ","0","[""https://www.hiper.dk/hjaelp/internet-og-wifi/ustabil"",""https://www.hiper.dk/hjaelp/internet-og-wifi/hastighedstest"",""https://www.hiper.dk/mit-hiper/""]","[""https://www.hiper.dk/hjaelp/internet-og-wifi/ustabil"",""https://www.hiper.dk/hjaelp/internet-og-wifi/hastighedstest""]","2026-03-01 18:26:26","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1667","1a41052e-24ed-4f8b-9d4a-4e46ad529ba0","Hastighed","","1","user","Jeg har problemer med min hastighed, bruger egen router.","0","[]","[]","2026-03-01 18:26:26","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1682","1a41052e-24ed-4f8b-9d4a-4e46ad529ba0","Hastighed","","2","bot","Her er de vigtigste krav til din router for at opnå den fulde hastighed:<br><ul><li>Routeren skal understøtte Wifi 5 (802.11ac) eller nyere teknologi.</li><li>LAN-portene på routeren skal være gigabit (1000 Mbps) eller hurtigere.</li><li>Brug netværkskabler af typen CAT5e eller CAT6 for at sikre 1000 Mbit/s.</li></ul><br>Hvis din router eller kabler er ældre, kan det begrænse hastigheden. Skriv gerne hvilken type router du har, hvis du vil have mere specifik hjælp <br><br>Giv lyd hvis det stadig driller ","0","[]","[]","2026-03-01 18:26:42","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1681","1a41052e-24ed-4f8b-9d4a-4e46ad529ba0","Hastighed","","2","user","Hvad er kravene til min router for at den kan klare den hastighed jeg betaler for?","0","[]","[]","2026-03-01 18:26:42","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1698","1a41052e-24ed-4f8b-9d4a-4e46ad529ba0","Hastighed","","3","bot","Det kommer an på situationen – det kræver nemlig hjælp fra en af mine menneskelige kollegaer at låne en Hiper-router til test ☝️<br><br>Der er desværre ingen kollegaer online lige nu. Du kan se åbningstider og muligheder på <a href=""https://www.hiper.dk/kontakt"">hiper.dk/kontakt</a>.<br><br>Giv lyd hvis du har andre spørgsmål 📝","1","[""https://www.hiper.dk/kontakt""]","[]","2026-03-01 18:26:57","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
"1697","1a41052e-24ed-4f8b-9d4a-4e46ad529ba0","Hastighed","","3","user","Kan jeg låne en Hiper-router for at teste om problemet er min router?","0","[]","[]","2026-03-01 18:26:57","e4280789-7d42-48e5-b01f-f06a7d38ff7e","gpt41"
