"id","session_id","category","category_tag","turn","role","text","handover","links","dead_links","timestamp"
"496","0fbae1d9-b0f4-4bae-9202-5d8f16e2c845","Etablering","","4","bot","<p>Ja, hvis installationen allerede er klar i din bolig, kan du selv tilslutte din router til fiberboksen og komme online med det samme ✅</p><p>Giv lyd hvis du har brug for hjælp til opsætningen eller hvis noget driller </p>","0","[]","[]","2026-02-26 13:39:32"
"495","0fbae1d9-b0f4-4bae-9202-5d8f16e2c845","Etablering","","4","user","Kan jeg selv installere det, hvis alt er klar?","0","[]","[]","2026-02-26 13:39:32"
"208","1ca9ecdc-edd4-45ed-875f-09e6fe3cea6d","Etablering","","1","bot","<p>Installationsprocessen for fiber afhænger af, hvilken underleverandør der står for fibernettet i dit område. Typisk bliver du først kontaktet af en fiberkonsulent, hvor I aftaler det videre forløb. Herefter får du info om nedgravning og et teknikerbesøg 🏠</p><p>Hvis du ved, hvem der håndterer fiberen hos dig (fx Fibia eller Energi Fyn), må du gerne sige til – så kan jeg give mere konkrete detaljer om processen.</p><p>Giv lyd hvis du har flere spørgsmål eller mere info! 🙌</p>","0","[]","[]","2026-02-26 12:37:59"
"207","1ca9ecdc-edd4-45ed-875f-09e6fe3cea6d","Etablering","","1","user","Hejsa jeg ønsker status på min fiber etablering","0","[]","[]","2026-02-26 12:37:59"
"216","1ca9ecdc-edd4-45ed-875f-09e6fe3cea6d","Etablering","","2","bot","Det lyder virkelig frustrerende, at du stadig ikke har hørt noget efter 2 uger. Jeg sender dig straks videre til en kollega, som kan undersøge status på din fiberetablering.","1","[]","[]","2026-02-26 12:38:12"
"215","1ca9ecdc-edd4-45ed-875f-09e6fe3cea6d","Etablering","","2","user","Okay men hvornår hører jeg noget? Jeg har ventet i 2 uger allerede","0","[]","[]","2026-02-26 12:38:12"
"734","3fd2deac-e5d3-4980-b926-0ea1888822e3","Etablering","","1","bot","<p>Det kommer an på, hvilken type forbindelse der kan leveres hos jer (fiber, kabel-tv/coax eller 5G trådløst). Når der ikke er et stik i huset i forvejen, kan der være behov for installation, før du kan tilslutte en router ✅</p>

<p>Overordnet sådan foregår det:</p>
<ul>
  <li>Fiber: Hvis der ikke er fiber i huset endnu, kan der være behov for både en entreprenør og en tekniker. Entreprenøren fører fiberen fra vejen til en udvendig fiberboks på husmuren. Bagefter installerer en tekniker en indvendig fiberboks. Når teknikeren er færdig, tilslutter du routeren til den indvendige fiberboks, og så er du online.</li>
  <li>Andre forbindelser: For nogle forbindelser er installationen i boligen allerede klar. Hvis ikke, kan der være behov for en tekniker, før du kan tage internettet i brug.</li>
</ul>

<p>For at guide dig korrekt vil jeg lige spørge:</p>
<ul>
  <li>Ved du om der kan leveres fiber, kabel-tv/coax eller 5G hos jeres adresse?</li>
  <li>Ønsker du, at jeg sætter dig i kontakt med en salgs-kollega for at tjekke mulighederne og komme videre med en bestilling?</li>
</ul>

<p>Når forbindelsen er etableret, er tilslutning af routeren som udgangspunkt:</p>
<ul>
  <li>Fiber: Netkabel fra routerens WAN-port til den indvendige fiberboks.</li>
  <li>Coax: Netkabel fra routerens WAN-port til modem/udstyr, som teknikeren har sat op ved kabel-tv-stikket.</li>
  <li>5G (mobilt bredbånd): Strøm til 5G-routeren og derefter opsætning efter den medfølgende vejledning.</li>
</ul>

<p>Skriv gerne hvilken løsning I hælder til, så hjælper jeg med næste skridt. Hvis du vil videre med bestilling nu, siger du bare til – så sætter jeg dig i forbindelse med en kollega i salg 🎉</p>","1","[]","[]","2026-02-26 14:09:13"
"733","3fd2deac-e5d3-4980-b926-0ea1888822e3","Etablering","","1","user","Hej. Hvordan fungerer det hvis man skal have jeres internet. Vi har ikke noget stik i huset? Hvordan tilslutter man routeren?","0","[]","[]","2026-02-26 14:09:13"
"214","43dfd6e4-69cf-4265-805a-beef3fd29b44","Etablering","","1","bot","Hvis du ikke har en fiberboks, bliver der som regel sendt en tekniker ud og installerer en for dig i forbindelse med oprettelsen af din fiberforbindelse. 🏠

Har du fiber via TDC's netværk, kan det i nogle tilfælde være, at du får tilsendt en frontplade til en fiberboks, der allerede sidder i din bolig. Se mere i vores <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/opsaetning-og-guides/installationsmanual"">installationsmanual</a>.

Du kan også altid tjekke i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>, om der er aftalt et teknikerbesøg til installationen.

Giv lyd hvis det stadig driller 🤗","0","[""https://www.hiper.dk/hjaelp/internet-og-wifi/opsaetning-og-guides/installationsmanual"",""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 12:38:08"
"213","43dfd6e4-69cf-4265-805a-beef3fd29b44","Etablering","","1","user","Hej jeg tror ikke vi har fiberboks? Følger den med?","0","[]","[]","2026-02-26 12:38:08"
"222","43dfd6e4-69cf-4265-805a-beef3fd29b44","Etablering","","2","bot","<p>Det kommer ikke automatisk. Hvis der ikke er aftalt et teknikerbesøg, så bliver det heller ikke booket automatisk. Du kan altid tjekke status for din installation og se, om der er behov for et teknikerbesøg i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> 😊</p><p>Tjek også dine mails eller SMS'er fra Hiper – her står det, hvis du skal forvente en tekniker.</p><p>Giv lyd hvis du har brug for mere info </p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 12:38:21"
"221","43dfd6e4-69cf-4265-805a-beef3fd29b44","Etablering","","2","user","Hvad sker der hvis teknikerbesøget ikke er aftalt? Kommer der automatisk en?","0","[]","[]","2026-02-26 12:38:21"
"230","43dfd6e4-69cf-4265-805a-beef3fd29b44","Etablering","","3","bot","<p>Installationen af selve fiberboksen kræver som udgangspunkt altid en tekniker. Teknikeren sørger for både den udvendige og den indvendige installation, og der skal være en myndig person hjemme under besøget 😊</p><p>Har du fiber via TDC's netværk, kan du i nogle tilfælde selv montere en frontplade på en eksisterende fiberboks, hvis du modtager den fra os. Se guiden her: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/opsaetning-og-guides/installationsmanual"">installationsmanual</a>.</p><p>Skriv endelig, hvis du har brug for mere info </p>","0","[""https://www.hiper.dk/hjaelp/internet-og-wifi/opsaetning-og-guides/installationsmanual""]","[]","2026-02-26 12:38:35"
"229","43dfd6e4-69cf-4265-805a-beef3fd29b44","Etablering","","3","user","Kan jeg installere fiberboksen selv, eller kræver det altid en tekniker?","0","[]","[]","2026-02-26 12:38:35"
"240","43dfd6e4-69cf-4265-805a-beef3fd29b44","Etablering","","4","bot","<p>Et standard teknikerbesøg og installation af fiber (inkl. indvendig og udvendig boks samt op til 30 gravemeter) koster 699 kr. 😊</p><p>Der kan komme ekstra omkostninger, hvis du ønsker en særlig installation, ekstra gravemeter eller speciel placering af fiberboksene. Hvis det er aktuelt, får du besked om det inden installationen.</p><p>Giv lyd hvis du har brug for flere detaljer 📝</p>","0","[]","[]","2026-02-26 12:38:48"
"239","43dfd6e4-69cf-4265-805a-beef3fd29b44","Etablering","","4","user","Hvad koster teknikerbesøget?","0","[]","[]","2026-02-26 12:38:48"
"200","55c68b76-d4d4-4247-a0df-28f2254261ab","Etablering","","1","bot","<p>Det kommer an på hvilken type internet du vælger. Hvis der ikke er brug for teknikerbesøg, går det ofte hurtigere:</p><ul><li>Med fiber kan du typisk komme online hurtigt, hvis der allerede er lavet installation i din bolig.</li><li>Vælger du 5G-internet, kræver det hverken tekniker eller gravearbejde, og det kan leveres fra 3 hverdage.</li></ul><p>Hvis du fortæller hvilken løsning du er interesseret i, kan jeg give et mere præcist svar 😊</p><p>Skriv tilbage hvis du har flere spørgsmål!</p>","0","[]","[]","2026-02-26 12:37:44"
"199","55c68b76-d4d4-4247-a0df-28f2254261ab","Etablering","","1","user","kan vi få internet hurtigere hvis det er uden teknikerbesøg?","0","[]","[]","2026-02-26 12:37:44"
"210","55c68b76-d4d4-4247-a0df-28f2254261ab","Etablering","","2","bot","<p>Det afhænger af underleverandøren og hvordan din bolig er forberedt. Hvis der allerede sidder en fiberboks i din bolig, tyder det på, at der er gjort klar til fiber. I de fleste tilfælde kræver det dog både gravearbejde og teknikerbesøg for at få det hele sat op 😊</p><p>Hvis du er i tvivl, kan en kollega i salgsafdelingen hjælpe med at tjekke din adresse og mulighederne for hurtig opkobling. Vil du gerne sættes i forbindelse med en kollega om det?</p><p>Giv lyd hvis du vil vide mere 🙌</p>","1","[]","[]","2026-02-26 12:38:01"
"209","55c68b76-d4d4-4247-a0df-28f2254261ab","Etablering","","2","user","Hvordan ved jeg om min bolig allerede er forberedt til fiber?","0","[]","[]","2026-02-26 12:38:01"
"468","7222fd62-e9e2-432b-ba92-220f45b48cb0","Etablering","","1","bot","Du er nu sat i kø til en af vores medarbejdere. Vi besvarer din henvendelse, så snart den næste er ledig. Tak for din tålmodighed 😊","1","[]","[]","2026-02-26 13:39:00"
"467","7222fd62-e9e2-432b-ba92-220f45b48cb0","Etablering","","1","user","Hej. Hvordan fungerer det hvis man skal have jeres internet. Vi har ikke noget stik i huset? Hvordan tilslutter man routeren?","0","[]","[]","2026-02-26 13:39:00"
"712","77d2ba78-7fe7-4269-aade-41fa8f858ce5","Etablering","","1","bot","<p>Det kommer an på adressen og typen af forbindelse.</p><p>Det kan nogle gange gå hurtigere, hvis din adresse allerede er klar og der ikke kræves tekniker eller entreprenør. På især fiber kan der være behov, men ofte er installationen klar, og så kan du komme online hurtigt.</p><p>5G-internet kræver ikke teknikerbesøg og er plug &amp; play – typisk tidligst inden for 3 hverdage, afhængigt af bestillingstidspunkt.</p><p>Du kan i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> under Overblik se dit installationsforløb, hvor det fremgår, om tekniker/entreprenør er nødvendigt.</p><p>Hvis din nuværende online-dato ligger langt ude, kan vi muligvis finde en tidligere dato. Skal jeg sende dig videre til en kollega, der kan undersøge en fremskyndelse?</p><p>Skriv gerne hvilken type forbindelse du er ved at få (fiber, coax eller 5G), så kan jeg guide mere præcist </p>","1","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 14:08:31"
"711","77d2ba78-7fe7-4269-aade-41fa8f858ce5","Etablering","","1","user","kan vi få internet hurtigere hvis det er uden teknikerbesøg?","0","[]","[]","2026-02-26 14:08:31"
"204","7b194e61-4f23-44be-84ab-efd3533b0481","Etablering","","1","bot","<p>En fiberboks skal typisk skiftes, hvis den er blevet for gammel og ikke længere kan levere forbindelse, eller hvis den kører med en ældre fiberteknologi, der ikke længere understøtter din internetforbindelse.</p><p>Hvis din fiberboks er af nyere dato og plejer at virke fint, kan du tage et billede af den og sende det til os på mail, så vi kan vurdere det nærmere 👍</p><p>Giv lyd hvis du har flere spørgsmål 🧠</p>","0","[]","[]","2026-02-26 12:37:55"
"203","7b194e61-4f23-44be-84ab-efd3533b0481","Etablering","","1","user","Hvorfor skal fiberboksen skiftes","0","[]","[]","2026-02-26 12:37:55"
"212","7b194e61-4f23-44be-84ab-efd3533b0481","Etablering","","2","bot","<p>Det koster 699 kr., hvis der skal laves en installation eller opgradering, hvor fiberboksen skal skiftes – prisen dækker hele installationen inkl. udskiftning af fiberboks, hvis det er nødvendigt 🧠</p><p>Hvis du allerede har en velfungerende installation, skal du ikke betale igen.</p><p>Skriv endelig tilbage, hvis du vil høre mere 👍</p>","0","[]","[]","2026-02-26 12:38:07"
"211","7b194e61-4f23-44be-84ab-efd3533b0481","Etablering","","2","user","Hvem betaler for det? Skal jeg selv betale for den nye fiberboks?","0","[]","[]","2026-02-26 12:38:07"
"224","7b194e61-4f23-44be-84ab-efd3533b0481","Etablering","","3","bot","Det kan variere, hvor lang tid det tager at skifte fiberboksen – ofte varer selve udskiftningen ikke så længe, men der vil typisk være en kort periode uden internet, mens boksen bliver skiftet 🧠

Hvis du gerne vil vide mere om din konkrete installation, kan jeg sætte dig i forbindelse med en kollega, der kan hjælpe nærmere.

Giv lyd, hvis du har flere spørgsmål 👍","1","[]","[]","2026-02-26 12:38:24"
"223","7b194e61-4f23-44be-84ab-efd3533b0481","Etablering","","3","user","Hvor lang tid tager det at skifte fiberboksen, og mister jeg internet imens?","0","[]","[]","2026-02-26 12:38:24"
"470","8d984251-2546-4cb4-ad38-54f764d861cc","Etablering","","1","bot","<p>Jeg har ikke adgang til den konkrete status på din fiberetablering, men jeg kan sætte dig i forbindelse med en kollega, som kan hjælpe dig videre. Jeg sender dig straks videre 👍</p>","1","[]","[]","2026-02-26 13:39:01"
"469","8d984251-2546-4cb4-ad38-54f764d861cc","Etablering","","1","user","Hejsa jeg ønsker status på min fiber etablering","0","[]","[]","2026-02-26 13:39:01"
"716","90f4f850-db3e-494a-a74a-d3a193690296","Etablering","","1","bot","<p>Det kan jeg godt hjælpe videre med. For at få den konkrete status på din fiberetablering (datoer og aftaler), sætter jeg dig i forbindelse med en kollega, der kan tjekke det nu ✅</p>","1","[]","[]","2026-02-26 14:08:39"
"715","90f4f850-db3e-494a-a74a-d3a193690296","Etablering","","1","user","Hejsa jeg ønsker status på min fiber etablering","0","[]","[]","2026-02-26 14:08:39"
"218","b1d4717e-e11e-4113-818f-091a29a9ca0b","Etablering","","1","bot","Hvis der ikke er stik i huset, skal der først laves en installation. For eksempel med fiber:
<ul><li>En entreprenør fører fiberkablet fra vejen til en boks på din husmur.</li><li>Derefter sætter en tekniker en indendørs fiberboks op – her skal en myndig person være hjemme, fordi teknikeren skal ind i boligen.</li><li>Når installationen er færdig, kan du tilslutte din router direkte til fiberboksen og gå online.</li></ul>

Hvis du er nysgerrig på en anden type forbindelse (fx 5G eller coax), så sig til, så forklarer jeg processen for den teknologi også 🏠

Giv lyd hvis du har flere spørgsmål 🙌","0","[]","[]","2026-02-26 12:38:17"
"217","b1d4717e-e11e-4113-818f-091a29a9ca0b","Etablering","","1","user","Hej. Hvordan fungerer det hvis man skal have jeres internet. Vi har ikke noget stik i huset? Hvordan tilslutter man routeren?","0","[]","[]","2026-02-26 12:38:17"
"226","b1d4717e-e11e-4113-818f-091a29a9ca0b","Etablering","","2","bot","En standard installation med teknikerbesøg – hvor både indvendig og udvendig fiberboks opsættes og op til 30 meter graves – koster 699 kr. Derudover er der et oprettelsesgebyr på 398 kr. (det er gratis, hvis du vælger 1000 Mbit).<br><br>Hvis du ønsker særlige løsninger, fx at fiberboksen skal placeres et andet sted end standard, kan der komme ekstra omkostninger (450 kr. pr. ekstra gravemeter eller 1650 kr. hvis begge bokse skal placeres indendørs – gælder TDC fiber).<br><br>Sig til, hvis du vil vide mere om installationen eller de forskellige teknologier 📝","0","[]","[]","2026-02-26 12:38:32"
"225","b1d4717e-e11e-4113-818f-091a29a9ca0b","Etablering","","2","user","Hvad koster det at få en tekniker ud og lave installationen?","0","[]","[]","2026-02-26 12:38:32"
"236","b1d4717e-e11e-4113-818f-091a29a9ca0b","Etablering","","3","bot","<p>Tiden for teknikerbesøg varierer alt efter område og leverandør. Du kan følge dit installationsforløb og se aftalte tidspunkter for teknikerbesøg i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> 📝 Her står det, hvis der er booket tid, eller hvis du skal afvente nærmere besked.</p><p>Du kan også tjekke tidligere mails eller SMS'er fra os for info om tidspunkter.</p><p>Giv lyd hvis du har flere spørgsmål 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 12:38:47"
"235","b1d4717e-e11e-4113-818f-091a29a9ca0b","Etablering","","3","user","Hvor lang tid skal jeg vente på at en tekniker kan komme?","0","[]","[]","2026-02-26 12:38:47"
"246","b1d4717e-e11e-4113-818f-091a29a9ca0b","Etablering","","4","bot","<p>Du får først en fast dato for teknikerbesøget, når entreprenøren har gravet fiberen hen til din bolig. Indtil da kan der være ventetid, og datoen afhænger af entreprenørens planlægning og eventuelle gravetilladelser 📝</p><p>Skriv endelig, hvis du har flere spørgsmål til processen 🙌</p>","0","[]","[]","2026-02-26 12:39:00"
"245","b1d4717e-e11e-4113-818f-091a29a9ca0b","Etablering","","4","user","Kan I give mig en fast dato, eller er det bare et skøn?","0","[]","[]","2026-02-26 12:39:00"
"476","bed96884-2440-40eb-95c5-503db43cdfdb","Etablering","","1","bot","<p>Det kommer an på, hvordan din fiber bliver leveret. Hvis du ikke har en fiberboks i forvejen, vil der som regel komme en tekniker og installere den for dig. Du kan se i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>, om der er planlagt et teknikerbesøg i forbindelse med din oprettelse 🏠</p>
<p>Hvis du får fiber gennem TDC's netværk, kan det i nogle tilfælde være, at du får tilsendt en frontplade, som du selv skal montere på den eksisterende fiberboks. Du kan finde en guide her: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/opsaetning-og-guides/installationsmanual"">installationsmanual</a> ✅</p>
<p>Giv lyd hvis det stadig driller 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/"",""https://www.hiper.dk/hjaelp/internet-og-wifi/opsaetning-og-guides/installationsmanual""]","[]","2026-02-26 13:39:09"
"475","bed96884-2440-40eb-95c5-503db43cdfdb","Etablering","","1","user","Hej jeg tror ikke vi har fiberboks? Følger den med?","0","[]","[]","2026-02-26 13:39:09"
"492","bed96884-2440-40eb-95c5-503db43cdfdb","Etablering","","2","bot","<p>Der kommer ikke automatisk en tekniker ud, hvis der ikke er aftalt et besøg på forhånd. Du kan altid tjekke status for din installation og se, om der skal aftales et teknikerbesøg i <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> 🏠</p><p>Hvis du har brug for at få aftalt et teknikerbesøg, så sig til – så hjælper vi dig videre 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-26 13:39:24"
"491","bed96884-2440-40eb-95c5-503db43cdfdb","Etablering","","2","user","Hvad sker der hvis teknikerbesøget ikke er aftalt? Kommer der automatisk en?","0","[]","[]","2026-02-26 13:39:24"
"512","bed96884-2440-40eb-95c5-503db43cdfdb","Etablering","","3","bot","<p>Installationen af selve fiberboksen kræver altid, at en tekniker kommer ud og klarer installationen – det kan du ikke selv gøre, uanset hvilket netselskab du har 🏠</p><p>Hvis du får fiber via TDC's netværk, kan der i enkelte tilfælde være brug for, at du selv sætter en frontplade på en eksisterende fiberboks. Her kan du finde en guide: <a href=""https://www.hiper.dk/hjaelp/internet-og-wifi/opsaetning-og-guides/installationsmanual"">installationsmanual</a> ✅</p><p>Giv lyd hvis du har flere spørgsmål 🙌</p>","0","[""https://www.hiper.dk/hjaelp/internet-og-wifi/opsaetning-og-guides/installationsmanual""]","[]","2026-02-26 13:39:48"
"511","bed96884-2440-40eb-95c5-503db43cdfdb","Etablering","","3","user","Kan jeg installere fiberboksen selv, eller kræver det altid en tekniker?","0","[]","[]","2026-02-26 13:39:48"
"520","bed96884-2440-40eb-95c5-503db43cdfdb","Etablering","","4","bot","<p>Et teknikerbesøg i forbindelse med installation af fiber koster 699 kr. Det gælder for en standardinstallation – hvis du ønsker noget særligt, kan der komme ekstra omkostninger 🏠</p><p>Skriv tilbage hvis du har flere spørgsmål 🙌</p>","0","[]","[]","2026-02-26 13:40:01"
"519","bed96884-2440-40eb-95c5-503db43cdfdb","Etablering","","4","user","Hvad koster teknikerbesøget?","0","[]","[]","2026-02-26 13:40:01"
"464","e74ffd11-8898-4ec9-a72b-ad9c21a9f375","Etablering","","1","bot","Det kommer an på, om fiberboksen er gammel og ikke længere kan levere en stabil forbindelse, eller hvis den bruger en ældre fiberteknologi, der skal opdateres for at sikre godt internet 🚀

Hvis din fiberboks er af nyere dato og tidligere har fungeret fint, må du meget gerne sende et billede af den til os på mail, så vi kan kigge nærmere på det.

Giv lyd hvis det stadig driller 👐","0","[]","[]","2026-02-26 13:38:55"
"463","e74ffd11-8898-4ec9-a72b-ad9c21a9f375","Etablering","","1","user","Hvorfor skal fiberboksen skiftes","0","[]","[]","2026-02-26 13:38:55"
"474","e74ffd11-8898-4ec9-a72b-ad9c21a9f375","Etablering","","2","bot","<p>Udskiftning af fiberboks er inkluderet i installationsprisen, som er 699 kr. Det betyder, at du ikke skal betale ekstra for selve boksen – prisen dækker både installationen og en eventuel ny fiberboks, hvis det er nødvendigt 🚀</p><p>Hvis du ønsker specielle installationer ud over det normale, kan der dog komme ekstra omkostninger. </p><p>Skriv endelig igen, hvis du har flere spørgsmål 👐</p>","0","[]","[]","2026-02-26 13:39:09"
"473","e74ffd11-8898-4ec9-a72b-ad9c21a9f375","Etablering","","2","user","Hvem betaler for det? Skal jeg selv betale for den nye fiberboks?","0","[]","[]","2026-02-26 13:39:09"
"490","e74ffd11-8898-4ec9-a72b-ad9c21a9f375","Etablering","","3","bot","<p>Der er ikke et fast tidsestimat på udskiftning af fiberboksen – det afhænger af installationen og hvor nemt det er at komme til. Typisk tager det under en time, men det kan variere 🚀</p><p>Du vil opleve kortvarig nedetid, mens boksen bliver skiftet. Teknikeren kan give dig et mere præcist bud på dagen.</p><p>Giv lyd hvis du har flere spørgsmål 👐</p>","0","[]","[]","2026-02-26 13:39:24"
"489","e74ffd11-8898-4ec9-a72b-ad9c21a9f375","Etablering","","3","user","Hvor lang tid tager det at skifte fiberboksen, og mister jeg internet imens?","0","[]","[]","2026-02-26 13:39:24"
"504","e74ffd11-8898-4ec9-a72b-ad9c21a9f375","Etablering","","4","bot","<p>Det er ikke altid muligt at vælge præcis tidspunkt for udskiftning af fiberboksen, men du vil som regel få besked fra teknikeren eller leverandøren, inden arbejdet går i gang 🚀</p><p>Hvis du har brug for at aftale et bestemt tidspunkt for at undgå nedetid i arbejdstiden, kan jeg sende dig videre til en kollega, som kan hjælpe med at undersøge mulighederne nærmere.</p><p>Vil du gerne tale med en kollega om det? 👐</p>","1","[]","[]","2026-02-26 13:39:41"
"503","e74ffd11-8898-4ec9-a72b-ad9c21a9f375","Etablering","","4","user","Kan jeg blive varslet i forvejen, så jeg ikke sidder uden internet midt i arbejdstiden?","0","[]","[]","2026-02-26 13:39:41"
